pizza_index,raw_menus,time_stamps,menus_clean,garnish,title,ingredients
355,"Roasted eggplant , mozzarella cheese; garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",11/11/19 17:32,"roasted eggplant , mozzarella cheese"," garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",,roasted eggplant 
355,"Roasted eggplant , mozzarella cheese; garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",11/11/19 17:32,"roasted eggplant , mozzarella cheese"," garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",,mozzarella cheese
356,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/11/19 17:32,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,cremini mushroom
356,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/11/19 17:32,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,caramelized onion
356,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/11/19 17:32,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",, baby spinach
356,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/11/19 17:32,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,pine nut
356,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/11/19 17:32,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,asiago cheese
356,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/11/19 17:32,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,mozzarella cheese
357,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/11/19 17:32,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,broccolini
357,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/11/19 17:32,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,onion
357,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/11/19 17:32,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,cheddar cheese
357,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/11/19 17:32,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,mozzarella cheese
358,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,artichoke heart
358,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,baby spinach
358,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,ricotta cheese 
358,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,mozzarella cheese
359,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,red bell pepper
359,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,yellow bell pepper
359,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,onion
359,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,feta cheese
359,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,mozzarella cheese
360,"Tomato, onion, Gruyère cheese, mozzarella cheese;  garnished with garlic olive oil, oregano, Italian parsley",11/12/19 18:50,"tomato, onion, gruyère cheese, mozzarella cheese","  garnished with garlic olive oil, oregano, Italian parsley",,tomato
360,"Tomato, onion, Gruyère cheese, mozzarella cheese;  garnished with garlic olive oil, oregano, Italian parsley",11/12/19 18:50,"tomato, onion, gruyère cheese, mozzarella cheese","  garnished with garlic olive oil, oregano, Italian parsley",,onion
360,"Tomato, onion, Gruyère cheese, mozzarella cheese;  garnished with garlic olive oil, oregano, Italian parsley",11/12/19 18:50,"tomato, onion, gruyère cheese, mozzarella cheese","  garnished with garlic olive oil, oregano, Italian parsley",,gruyere cheese
360,"Tomato, onion, Gruyère cheese, mozzarella cheese;  garnished with garlic olive oil, oregano, Italian parsley",11/12/19 18:50,"tomato, onion, gruyère cheese, mozzarella cheese","  garnished with garlic olive oil, oregano, Italian parsley",,mozzarella cheese
361,"Roasted eggplant , mozzarella cheese; garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",11/12/19 18:50,"roasted eggplant , mozzarella cheese"," garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",,roasted eggplant 
361,"Roasted eggplant , mozzarella cheese; garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",11/12/19 18:50,"roasted eggplant , mozzarella cheese"," garnished with house made tzatziki sauce, fried spiced chickpea, mint, Italian parsley",,mozzarella cheese
362,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/12/19 18:50,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,cremini mushroom
362,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/12/19 18:50,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,caramelized onion
362,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/12/19 18:50,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",, baby spinach
362,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/12/19 18:50,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,pine nut
362,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/12/19 18:50,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,asiago cheese
362,"Cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh Asiago cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",11/12/19 18:50,"cremini mushroom, caramelized onion, organic baby spinach, pine nut, fresh asiago cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,mozzarella cheese
363,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/12/19 18:50,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,broccolini
363,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/12/19 18:50,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,onion
363,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/12/19 18:50,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,cheddar cheese
363,"Broccolini, onion, cheddar cheese, mozzarella cheese;  garnished with garlic olive oil, lemon zest, Italian parsley",11/12/19 18:50,"broccolini, onion, cheddar cheese, mozzarella cheese","  garnished with garlic olive oil, lemon zest, Italian parsley",,mozzarella cheese
370,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,artichoke heart
370,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,baby spinach
370,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,ricotta cheese 
370,"Artichoke heart, baby spinach, Berkeley-made fresh ricotta cheese (Belfiore), mozzarella cheese;  garnished with garlic olive oil, organic lemon zest, Italian parsley",11/12/19 18:50,"artichoke heart, baby spinach, berkeley-made fresh ricotta cheese (belfiore), mozzarella cheese","  garnished with garlic olive oil, organic lemon zest, Italian parsley",,mozzarella cheese
371,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,red bell pepper
371,"Red , yellow bell pepper, onion, Valbreso feta cheese, mozzarella cheese;  garnished with house made olive tapenade , Italian parsley",11/12/19 18:50,"red , yellow bell pepper, onion, valbreso feta cheese, mozzarella cheese","  garnished with house made olive tapenade , Italian parsley",,yellow bell pepper
